Item ID,Item Name,SKU,HSN/SAC,Is Tax Calculated on Label Price,Description,Rate,Account,Account Code,Taxable,Exemption Reason,Taxability Type,Product Type,Intra State Tax Name,Intra State Tax Rate,Intra State Tax Type,Inter State Tax Name,Inter State Tax Rate,Inter State Tax Type,Source,Reference ID,Last Sync Time,Status,Usage unit,Unit Name,Purchase Rate,Purchase Account,Purchase Account Code,Purchase Description,Inventory Account,Inventory Account Code,Inventory Valuation Method,Reorder Point,Vendor,Opening Stock,Opening Stock Value,Stock On Hand,Item Type,Sellable,Purchasable,Track Inventory,Is Combo Product
1734477000000216333,LED DISPLAY BOARD(2X1) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216342,LED DISPLAY BOARD(3X1) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216351,LED DISPLAY BOARD(4X1) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216360,LED DISPLAY BOARD(5X1) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216379,LED DISPLAY BOARD(6X1) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216388,LED DISPLAY BOARD(8X1) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216397,LED DISPLAY BOARD(10X1) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216406,LED DISPLAY BOARD(12X1) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216415,LED DISPLAY BOARD(2X2) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216424,LED DISPLAY BOARD(3X2) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216433,LED DISPLAY BOARD(4X2) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216442,LED DISPLAY BOARD(5X2) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216451,LED DISPLAY BOARD(6X2) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216460,LED DISPLAY BOARD(8X2) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216479,LED DISPLAY BOARD(10X2) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216488,LED DISPLAY BOARD(12X2) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216497,LED DISPLAY BOARD(3X3) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216506,LED DISPLAY BOARD(4X3) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216515,LED DISPLAY BOARD(5X3) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216524,LED DISPLAY BOARD(6X3) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216533,LED DISPLAY BOARD(8X3) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216542,LED DISPLAY BOARD(10X3) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216551,LED DISPLAY BOARD(12X3) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216560,LED DISPLAY BOARD(4X4) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216579,LED DISPLAY BOARD(5X4) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216588,LED DISPLAY BOARD(6X4) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216597,LED DISPLAY BOARD(8X4) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216606,LED DISPLAY BOARD(10X4) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
1734477000000216615,LED DISPLAY BOARD(12X4) YELLOW,,,FALSE,,INR 0.00,Sales,,true,,,goods,GST18,18.000000,Group,IGST18,18.000000,Simple,1,,,Active,,,INR 0.00,,,,,,,,,,,,Sales,true,false,false,false
